affiliateid,orgid,pacid,cycle,CID,FirstLastP,Contrib,Indivs,Pacs,Total,Rank,CRPICO,ReleaseDate,NetRcpts
"",D000000763,"",2022,N00030836,Rand Paul (R),Club for Growth,147595,1200,148795,1,I,2022-10-28 00:00:00 +0000,26410677.040000003
"",D000028985,"",2022,N00030836,Rand Paul (R),Senate Conservatives Fund,138702,5000,143702,2,I,2022-10-28 00:00:00 +0000,26410677.040000003
"",D000035667,"",2022,N00030836,Rand Paul (R),Mason Capital Management,20300,0,20300,3,I,2022-10-28 00:00:00 +0000,26410677.040000003
"",D000061400,"",2022,N00030836,Rand Paul (R),G&J Pepsi-Cola Bottlers,20300,0,20300,4,I,2022-10-28 00:00:00 +0000,26410677.040000003
"","","",2022,N00030836,Rand Paul (R),Needham Roofing,17400,0,17400,5,I,2022-10-28 00:00:00 +0000,26410677.040000003
"",D000033676,"",2022,N00030836,Rand Paul (R),Forcht Group of Kentucky,17000,0,17000,6,I,2022-10-28 00:00:00 +0000,26410677.040000003
"","","",2022,N00030836,Rand Paul (R),Energy Transfer LP,15922,0,15922,7,I,2022-10-28 00:00:00 +0000,26410677.040000003
"",D000030898,"",2022,N00030836,Rand Paul (R),Walter Oil & Gas,14753,0,14753,8,I,2022-10-28 00:00:00 +0000,26410677.040000003
"",D000068964,"",2022,N00030836,Rand Paul (R),US Immigration Fund,14250,0,14250,9,I,2022-10-28 00:00:00 +0000,26410677.040000003
"",D000000358,"",2022,N00030836,Rand Paul (R),KKR & Co,6500,7500,14000,10,I,2022-10-28 00:00:00 +0000,26410677.040000003
"",D000000391,"",2022,N00030836,Rand Paul (R),Amgen Inc,1500,11000,12500,11,I,2022-10-28 00:00:00 +0000,26410677.040000003
"",D000036995,"",2022,N00030836,Rand Paul (R),Red Apple Group,12200,0,12200,12,I,2022-10-28 00:00:00 +0000,26410677.040000003
"",D000033908,"",2022,N00030836,Rand Paul (R),Frost Brown Todd LLC,12025,0,12025,13,I,2022-10-28 00:00:00 +0000,26410677.040000003
"",D000000672,"",2022,N00030836,Rand Paul (R),Charter Communications,0,12000,12000,14,I,2022-10-28 00:00:00 +0000,26410677.040000003
"",D000000187,"",2022,N00030836,Rand Paul (R),Associated Builders & Contractors,2000,10000,12000,15,I,2022-10-28 00:00:00 +0000,26410677.040000003
"",D000032503,"",2022,N00030836,Rand Paul (R),Chartwell Hotels,11700,0,11700,16,I,2022-10-28 00:00:00 +0000,26410677.040000003
"",D000000652,"",2022,N00030836,Rand Paul (R),Humana Inc,1675,10000,11675,17,I,2022-10-28 00:00:00 +0000,26410677.040000003
"",D000061745,"",2022,N00030836,Rand Paul (R),Hunt Companies,11600,0,11600,18,I,2022-10-28 00:00:00 +0000,26410677.040000003
"","","",2022,N00030836,Rand Paul (R),Golden Age Farm,11600,0,11600,19,I,2022-10-28 00:00:00 +0000,26410677.040000003
"",D000032027,"",2022,N00030836,Rand Paul (R),Bobby Cox Companies,11600,0,11600,20,I,2022-10-28 00:00:00 +0000,26410677.040000003
"",D000030665,"",2022,N00046366,Charles Booker (D),University of Louisville,29448,0,29448,1,C,2022-10-28 00:00:00 +0000,6108450.22
"",D000059876,"",2022,N00046366,Charles Booker (D),"Gilder, Gagnon et al",17400,0,17400,2,C,2022-10-28 00:00:00 +0000,6108450.22
"","","",2022,N00046366,Charles Booker (D),"Jefferson County, KY Public Schools",15201,0,15201,3,C,2022-10-28 00:00:00 +0000,6108450.22
"",D000025328,"",2022,N00046366,Charles Booker (D),Democracy Engine,15140,0,15140,4,C,2022-10-28 00:00:00 +0000,6108450.22
"",D000000305,"",2022,N00046366,Charles Booker (D),Brown-Forman Corp,15065,0,15065,5,C,2022-10-28 00:00:00 +0000,6108450.22
"",D000030664,"",2022,N00046366,Charles Booker (D),University of Kentucky,15055,0,15055,6,C,2022-10-28 00:00:00 +0000,6108450.22
"",D000000652,"",2022,N00046366,Charles Booker (D),Humana Inc,13802,0,13802,7,C,2022-10-28 00:00:00 +0000,6108450.22
"",D000030667,"",2022,N00046366,Charles Booker (D),University of Maryland,12020,0,12020,8,C,2022-10-28 00:00:00 +0000,6108450.22
"",D000031759,"",2022,N00046366,Charles Booker (D),Bad Robot Productions,11600,0,11600,9,C,2022-10-28 00:00:00 +0000,6108450.22
"",D000000069,"",2022,N00046366,Charles Booker (D),International Brotherhood of Electrical Workers,840,10000,10840,10,C,2022-10-28 00:00:00 +0000,6108450.22
"",D000033908,"",2022,N00046366,Charles Booker (D),Frost Brown Todd Llc,10715,0,10715,11,C,2022-10-28 00:00:00 +0000,6108450.22
"",D000000075,"",2022,N00046366,Charles Booker (D),Communications Workers of America,50,10000,10050,12,C,2022-10-28 00:00:00 +0000,6108450.22
"",D000000066,"",2022,N00046366,Charles Booker (D),Teamsters Union                         ,50,10000,10050,13,C,2022-10-28 00:00:00 +0000,6108450.22
"","",C00497131,2022,N00046366,Charles Booker (D),Purpose PAC,0,10000,10000,14,C,2022-10-28 00:00:00 +0000,6108450.22
"",D000067113,"",2022,N00046366,Charles Booker (D),Twitter,9800,0,9800,15,C,2022-10-28 00:00:00 +0000,6108450.22
"","","",2022,N00046366,Charles Booker (D),Kidz Club,8700,0,8700,16,C,2022-10-28 00:00:00 +0000,6108450.22
"","","",2022,N00046366,Charles Booker (D),Bellarmine University,8370,0,8370,17,C,2022-10-28 00:00:00 +0000,6108450.22
"","",C00617803,2022,N00046366,Charles Booker (D),Jobs Education & Families First,0,7500,7500,18,C,2022-10-28 00:00:00 +0000,6108450.22
"","","",2022,N00046366,Charles Booker (D),Community Foundation of Louisville,7350,0,7350,19,C,2022-10-28 00:00:00 +0000,6108450.22
"",D000036278,"",2022,N00046366,Charles Booker (D),Norton Healthcare,6805,0,6805,20,C,2022-10-28 00:00:00 +0000,6108450.22
"","","",2022,N00047890,David Biery (I),"",0,0,0,0,C,2022-10-28 00:00:00 +0000,160.2
"","","",2022,N00025282,Billy Ray Wilson (I),"",0,0,0,0,C,2022-10-28 00:00:00 +0000,0.0
"","","",2022,N00051781,Lee Thomason (I),"",0,0,0,0,C,2022-10-28 00:00:00 +0000,0.0
