affiliateid,orgid,pacid,cycle,CID,FirstLastP,Contrib,Indivs,Pacs,Total,Rank,CRPICO,ReleaseDate,NetRcpts
"","","",2022,N00033410,Markwayne Mullin (R),Hilliary Communications,58850,0,58850,1,O,2022-10-28 00:00:00 +0000,4818766.68
"",D000023865,"",2022,N00033410,Markwayne Mullin (R),Alliance Resource Partners,30000,5500,35500,2,O,2022-10-28 00:00:00 +0000,4818766.68
"",D000035551,"",2022,N00033410,Markwayne Mullin (R),Magnum Drilling Services,26100,0,26100,3,O,2022-10-28 00:00:00 +0000,4818766.68
"",D000033671,"",2022,N00033410,Markwayne Mullin (R),Firstbank,19650,0,19650,4,O,2022-10-28 00:00:00 +0000,4818766.68
"",D000032848,"",2022,N00033410,Markwayne Mullin (R),Continental Resources,13610,5000,18610,5,O,2022-10-28 00:00:00 +0000,4818766.68
"",D000035874,"",2022,N00033410,Markwayne Mullin (R),Mike Jordan Co,17400,0,17400,6,O,2022-10-28 00:00:00 +0000,4818766.68
"","","",2022,N00033410,Markwayne Mullin (R),Pathway Services Inc,17400,0,17400,7,O,2022-10-28 00:00:00 +0000,4818766.68
"","","",2022,N00033410,Markwayne Mullin (R),Nordam,16000,0,16000,8,O,2022-10-28 00:00:00 +0000,4818766.68
"","","",2022,N00033410,Markwayne Mullin (R),Quail Creek Bank,15700,0,15700,9,O,2022-10-28 00:00:00 +0000,4818766.68
"","","",2022,N00033410,Markwayne Mullin (R),Majority Cmte PAC,0,15000,15000,10,O,2022-10-28 00:00:00 +0000,4818766.68
"","",C00492058,2022,N00033410,Markwayne Mullin (R),Lank PAC,0,15000,15000,11,O,2022-10-28 00:00:00 +0000,4818766.68
"","","",2022,N00033410,Markwayne Mullin (R),Common Values PAC,0,15000,15000,12,O,2022-10-28 00:00:00 +0000,4818766.68
"",D000000194,"",2022,N00033410,Markwayne Mullin (R),American Optometric Assn,0,15000,15000,13,O,2022-10-28 00:00:00 +0000,4818766.68
"",D000021853,"",2022,N00033410,Markwayne Mullin (R),Automotive Free International Trade PAC           ,0,15000,15000,14,O,2022-10-28 00:00:00 +0000,4818766.68
"",D000069789,"",2022,N00033410,Markwayne Mullin (R),NGL Energy Partners,14600,0,14600,15,O,2022-10-28 00:00:00 +0000,4818766.68
"","","",2022,N00033410,Markwayne Mullin (R),Pafford Ems,14500,0,14500,16,O,2022-10-28 00:00:00 +0000,4818766.68
"",D000056203,"",2022,N00033410,Markwayne Mullin (R),Robson Properties,14500,0,14500,17,O,2022-10-28 00:00:00 +0000,4818766.68
"","","",2022,N00033410,Markwayne Mullin (R),Stevens Trucking,14500,0,14500,18,O,2022-10-28 00:00:00 +0000,4818766.68
"",D000000109,"",2022,N00033410,Markwayne Mullin (R),Blue Cross/Blue Shield,0,14500,14500,19,O,2022-10-28 00:00:00 +0000,4818766.68
"",D000025483,"",2022,N00033410,Markwayne Mullin (R),Devon Energy,14500,0,14500,20,O,2022-10-28 00:00:00 +0000,4818766.68
"",D000030682,"",2022,N00041394,Kendra Horn (D),University Of Oklahoma,24220,0,24220,1,O,2022-10-28 00:00:00 +0000,1613836.91
"","","",2022,N00041394,Kendra Horn (D),Oklahoma City University,21970,0,21970,2,O,2022-10-28 00:00:00 +0000,1613836.91
"",D000032959,"",2022,N00041394,Kendra Horn (D),Crowe & Dunlevy,19476,0,19476,3,O,2022-10-28 00:00:00 +0000,1613836.91
"","","",2022,N00041394,Kendra Horn (D),Chermac Energy,11600,0,11600,4,O,2022-10-28 00:00:00 +0000,1613836.91
"",D000034524,"",2022,N00041394,Kendra Horn (D),Home Creations,9700,0,9700,5,O,2022-10-28 00:00:00 +0000,1613836.91
"",D000062349,"",2022,N00041394,Kendra Horn (D),McAfee & Taft,8250,0,8250,6,O,2022-10-28 00:00:00 +0000,1613836.91
"","","",2022,N00041394,Kendra Horn (D),Conner & Winters,8250,0,8250,7,O,2022-10-28 00:00:00 +0000,1613836.91
"",D000031787,"",2022,N00041394,Kendra Horn (D),BancFirst,7800,0,7800,8,O,2022-10-28 00:00:00 +0000,1613836.91
"",D000054963,"",2022,N00041394,Kendra Horn (D),Oklahoma Medical Research Foundation,7250,0,7250,9,O,2022-10-28 00:00:00 +0000,1613836.91
"","","",2022,N00041394,Kendra Horn (D),First Oklahoma Bank,6800,0,6800,10,O,2022-10-28 00:00:00 +0000,1613836.91
"","","",2022,N00041394,Kendra Horn (D),Denney & Barrett,6800,0,6800,11,O,2022-10-28 00:00:00 +0000,1613836.91
"","","",2022,N00041394,Kendra Horn (D),Pringle & Pringle,6200,0,6200,12,O,2022-10-28 00:00:00 +0000,1613836.91
"","","",2022,N00041394,Kendra Horn (D),Samson Energy,6150,0,6150,13,O,2022-10-28 00:00:00 +0000,1613836.91
"","","",2022,N00041394,Kendra Horn (D),Solis Management,5800,0,5800,14,O,2022-10-28 00:00:00 +0000,1613836.91
"","","",2022,N00041394,Kendra Horn (D),Pierce Couch Hendrickson et al,5800,0,5800,15,O,2022-10-28 00:00:00 +0000,1613836.91
"","","",2022,N00041394,Kendra Horn (D),Raines Feldman LLP,5800,0,5800,16,O,2022-10-28 00:00:00 +0000,1613836.91
"","","",2022,N00041394,Kendra Horn (D),First Bank of Owasso,5800,0,5800,17,O,2022-10-28 00:00:00 +0000,1613836.91
"","","",2022,N00041394,Kendra Horn (D),Eustace-Kwan Family Foundation,5800,0,5800,18,O,2022-10-28 00:00:00 +0000,1613836.91
"","","",2022,N00041394,Kendra Horn (D),Full Sail Capital,5800,0,5800,19,O,2022-10-28 00:00:00 +0000,1613836.91
"","","",2022,N00041394,Kendra Horn (D),Holland Hall,5800,0,5800,20,O,2022-10-28 00:00:00 +0000,1613836.91
"","","",2022,N00005531,Robert Murphy (L),"",0,0,0,0,O,2022-10-28 00:00:00 +0000,0.0
"","","",2022,N00036606,Ray Woods (I),"",0,0,0,0,O,2022-10-28 00:00:00 +0000,0.0
